Keyword,Source,Author,Title,URL,Text,Published
refugee,NBC News,Dartunorro Clark,"The 2020 census count is done, but the fight over the results is just beginning",https://www.nbcnews.com/politics/politics-news/2020-census-count-done-fight-over-results-just-beginning-n1244617,"The 2020 census count may have officially ended, but the battle over the data it produced is just beginning.
""If the Census Bureau doesn't get the data processing and quality checks right, federal f… [+6075 chars]",2020-10-24T13:36:06Z
refugee,NBC News,Matt Bradley and Nancy Ing,"Offensive cartoon inflames tensions between France, Turkey",https://www.nbcnews.com/news/world/offensive-charlie-hebdo-cartoon-pushes-turkey-france-tensions-overdrive-n1245064,"PARIS The cartoon aimed to provoke and it worked.
A front-page illustration published by the French satirical weekly Charlie Hebdo on Wednesday showing Turkish President Recep Tayyip Erdogan loungin… [+6991 chars]",2020-10-29T08:47:55Z
refugee,NBC News,Peter Alexander,,https://www.nbcnews.com/politics/2020-election/live-blog/2020-11-07-trump-biden-election-results-n1246882/ncrd1246990,"A White House official tells NBC News, in addition to chief of staff Mark Meadows, at least three other White House aides have tested positive for Covid-19 in recent days.
Trump campaign aide, Nick … [+8135 chars]",2020-11-08T01:44:29Z
refugee,MSNBC,Hayes Brown,Biden's refugee plan will make America a home again,https://www.msnbc.com/opinion/biden-s-refugee-plan-what-america-needs-heal-trump-n1247872,"President-elect Joe Biden's promise to reopen the U.S. to the world's tired, poor, huddled masses is something of a perfect intersection of his coming presidency and the past four years of President … [+9346 chars]",2020-11-16T13:17:00Z
refugee,MSNBC,Hayes Brown,Donald Trump is a never-ending string of 'dead dove' moments,https://www.msnbc.com/opinion/trump-s-election-night-press-conference-was-exactly-what-he-n1246406,"I remember a time when we were told to take then-candidate Donald Trump seriously, but not literally. But the surreal tableau of Trump standing in the East Room of the White House to falsely declare … [+5157 chars]",2020-11-04T21:36:22Z
refugee,Fox News,Audrey Conklin,Liberian GOP candidate in Minnesota troubled by 'anti-American rhetoric',https://www.foxnews.com/politics/liberian-refugee-republican-minnesota-state-senate,"A refugee from Liberia running as a Republican for state Senate in Minnesota says he came to America for its promise of safety but feels growing concern over ""anti-American rhetoric in the media.""
A… [+2903 chars]",2020-10-17T16:16:19Z
refugee,Fox News,Associated Press,Suspect in teacher's beheading in France was Chechen teen,https://www.foxnews.com/world/suspect-teachers-beheading-france-chechen-teen,"A suspect shot dead by police after the gruesome beheading of a history teacher in an attack near Paris was an 18-year-old Moscow-born Chechen refugee, officials said Saturday.
France's anti-terrori… [+4219 chars]",2020-10-17T14:56:58Z
refugee,Fox News,Paulina Dedaj,Ex-UFC fighter Zelim Imadaev uses social media to praise Chechen refugee for beheading: report,https://www.foxnews.com/sports/ex-ufc-fighter-zelim-imadaev-chechen-refugee-beheading,"Controversial former UFC fighter Zelim Imadaev praised the Chechen refugee responsible for the beheading of a French history teacher last week in a post on social media, reports say. 
The 25-year-ol… [+1272 chars]",2020-10-20T20:19:52Z
refugee,Fox News,Adam Shaw,New ICE chief Tony Pham draws on refugee past as he defends agency from attacks,https://www.foxnews.com/politics/ice-chief-vietnamese-refugee-background,"EXCLUSIVE: Immigration and Customs Enforcement has been branded anti-immigrant by some left-wing lawmakers and activists, but ICE's new acting director, who came to the U.S. as a refugee from Vietnam… [+6276 chars]",2020-10-31T15:24:36Z
refugee,Fox News,Brandon Judd,"Brandon Judd: Trump is strengthening border security, keeping violent criminals and illegal drugs out of US",https://www.foxnews.com/opinion/border-immigration-trump-brandon-judd,"Anyone who cares about establishing an orderly immigration system and ending the flow of illegal drugs, violent criminals and human traffickers coming across our southern border should take heart fro… [+3239 chars]",2020-10-17T22:57:58Z
refugee,Fox News,Caitlin McFall,"California Gov. Newsom eases penalties for former felons, including immigrants facing deportation",https://www.foxnews.com/us/california-governor-newsom-eases-penalties-for-former-felons-including-illegal-immigrants,"California Gov. Gavin Newsom issued pardons and commuted sentences for 35 current and former convicted felons Tuesday, including 10 pardons for immigrants facing deportation.
The governor’s office f… [+2256 chars]",2020-11-12T00:33:52Z
refugee,Fox News,Ryan Gaydos,"Khabib Nurmagomedov submits Justin Gaethje at UFC 254, announces retirement",https://www.foxnews.com/sports/khabib-nurmagomedov-justin-gaethje-ufc-254-announces-retirement,"Khabib Nurmagomedov sobbed in the middle of the octagon after his UFC 254 lightweight title defense against Justin Gaethje on Saturday.
It was Nurmagomedov’s first fight and the first victory since … [+1240 chars]",2020-10-25T01:32:44Z
refugee,Fox News,Associated Press,Paris teacher beheading: Police investigating dozens who allegedly issued messages of support for suspect,https://www.foxnews.com/world/french-teacher-beheading-police-investigating-dozens-who-allegedly-issued-messages-of-support-for-suspect,"France's interior minister said Monday that police are investigating dozens of people who allegedly issued messages of support for the attacker after the beheading of a history teacher near Paris.
G… [+3826 chars]",2020-10-19T15:18:51Z
refugee,Fox News,Adam Shaw,Biden's picks for transition team the latest sign of a radically different approach to immigration,https://www.foxnews.com/politics/bidens-transition-team-dhs-immigration,"President-elect Joe Biden is months away from taking office, and he hasn’t named his Cabinet yet, but there are already signs from his transition team of the radically different approach to immigrati… [+4675 chars]",2020-11-13T19:38:58Z
refugee,Fox News,Ryan Gaydos,Phil Hawes has 18-second knockout in UFC debut,https://www.foxnews.com/sports/phil-hawes-18-second-knockout-ufc-debut,"Phil Hawes’ UFC debut lasted all of 18 seconds.
Hawes knocked out Jacob Malkoun in a middleweight bout at UFC 254 at Fight Island for his first official UFC victory.
CHAMPION KHABIB RETURNS TO CAGE… [+1191 chars]",2020-10-25T00:48:39Z
refugee,Fox News,"Peter Aitken, Lucia Suarez Sang",France moves to expel 231 radicalized foreigners after assassination of teacher,https://www.foxnews.com/world/france-expel-231-radicalized-foreigners,"French officials plan to expel 231 radicalized foreign nationals in a sweeping crackdown after the brutal slaying of a teacher Friday. 
Minister of the Interior Gérald Darmanin said he intends to mo… [+3845 chars]",2020-10-18T15:44:01Z
refugee,Fox News,Morgan Phillips,"Trump vows ‘comeback’ in campaign’s closing message, claims Biden will ‘lock down your state’",https://www.foxnews.com/politics/trump-vows-comeback-in-campaigns-closing-message,"President Trump told supporters in Michigan on Friday that Democratic rival Joe Biden would “eradicate the economy” while he would “eradicate the virus,” as he delivered his closing message in the re… [+4077 chars]",2020-10-30T18:11:09Z
refugee,Fox News,Adam Shaw,ICE publishes list of criminal immigrants released after California court order,https://www.foxnews.com/politics/ice-list-criminal-immigrants-released-california-court-order,"Immigration and Customs Enforcement has published a list of immigrants it says it was forced to release by a California court order -- warning that it could put Americans at risk.
“During the week o… [+2125 chars]",2020-11-06T21:02:19Z
refugee,Fox News,Bryan Robinson,This Day in History: Oct. 27,https://www.foxnews.com/us/this-day-in-history-oct-27,"On this day, Oct. 27 ...
2018: A gunman shoots and kills 11 congregants and wounds six others at Pittsburgh’s Tree of Life synagogue in the deadliest attack on Jews in U.S. history; authorities say … [+2362 chars]",2020-10-27T04:00:45Z
refugee,Fox News,Stephen Sorace,"Protesters in Mexico burn Trump effigy at border, urge Americans to vote Biden",https://www.foxnews.com/world/protesters-mexico-burn-trump-effigy-border-wall,"Protesters at the U.S. border in Mexico torched effigies of President Trump and a border patrol agent on Saturday while calling on voters to elect Democratic presidential nominee Joe Biden, according… [+2416 chars]",2020-11-01T15:45:58Z
refugee,Fox News,Charles Creitz,"Laura Ingraham: Biden administration set to engineer 'great American sellout' of working, middle class",https://www.foxnews.com/media/laura-ingraham-joe-biden-great-american-sellout,"President-elect Joe Biden touts his humble upbringing in Scranton, Pa., but his political platform constitutes a ""sellout"" of America's working class, Laura Ingraham argued Friday. 
""During the long… [+2137 chars]",2020-11-14T05:08:50Z
refugee,Fox News,Audrey Conklin,Ilhan Omar mobilizing progressives to push Biden further left,https://www.foxnews.com/politics/ilhan-omar-progressives-biden-left,"Rep. Ilhan Omar, D-Minn., said in an interview that Democrats will have ""a cohort of progressives"" who will try to influence 2020 presidential nominee Joe Biden should he be elected.
Progressive Dem… [+3780 chars]",2020-10-27T17:12:46Z
refugee,Fox News,"Adam Shaw, William La Jeunesse",Biden to reverse many of Trump’s immigration policies if elected,https://www.foxnews.com/politics/biden-trumps-immigration-policies-elected,"Democratic nominee Joe Biden will reverse a number of President Trump’s policies on immigration if elected to the White House -- something that supporters believe will lead to a more humane approach,… [+3534 chars]",2020-10-30T21:25:17Z
