Keyword,Source,Author,Title,URL,Text,Published
migrant,NBC News,The Associated Press,"Mexico will stop holding migrant children in detention, wins praise from U.N.",https://www.nbcnews.com/news/latino/mexico-will-stop-holding-migrant-children-detention-wins-praise-u-n1247557,"MEXICO CITYThe United Nations and other organizations are applauding changes to Mexicos immigration law that would prohibit holding migrant children in immigration detention centers.
International a… [+2350 chars]",2020-11-12T17:48:35Z
migrant,NBC News,Nicole Acevedo,Shakira slams 'unimaginably cruel' U.S. family separations at border,https://www.nbcnews.com/news/latino/shakira-slams-unimaginably-cruel-u-s-family-separations-border-n1245618,"Shakira, a Grammy-winning singer and activist, is publicly slamming the United States for ""unimaginably cruel immigration policies"" that have resulted in the separation of thousands of children from … [+3302 chars]",2020-10-31T21:02:00Z
migrant,NBC News,Julia Ainsley,Biden's key immigration policies face uphill battle,https://www.nbcnews.com/politics/immigration/biden-s-key-immigration-policies-face-uphill-battle-n1247292,"WASHINGTON The incoming Biden administration has promised to unroll President Donald Trump's legacy on immigration, but it faces an uphill battle to make good on that promise. Three people involved i… [+4284 chars]",2020-11-11T10:00:14Z
migrant,NBC News,Cynthia Silva,Community rallies for Latina leader needing lung transplant,https://www.nbcnews.com/news/latino/community-rallies-help-latina-leader-hit-covid-now-need-double-n1243923,"A Wisconsin woman who is an active member of Milwaukee's Latino community is now battling for her life after contracting Covid-19. Carmen Lerma, 52, wants to share her story to educate others.
Lerma… [+2973 chars]",2020-10-19T21:51:26Z
migrant,NBC News,The Associated Press,Ethiopia's Tigray leader confirms firing missiles at Eritrea as fighting escalates,https://www.nbcnews.com/news/world/ethiopia-s-tigray-leader-confirms-firing-missiles-eritrea-fighting-escalates-n1247854,"NAIROBI, Kenya The leader of Ethiopias Tigray region has confirmed firing missiles at neighboring Eritreas capital and is threatening more, marking a huge escalation as the deadly fighting in norther… [+2866 chars]",2020-11-15T10:36:59Z
migrant,NBC News,Julia Ainsley and Jacob Soboroff,Lawyers can't find the parents of 666 migrant children separated by Trump administration,https://www.nbcnews.com/politics/immigration/lawyers-can-t-find-parents-666-migrant-kids-higher-number-n1247144,"WASHINGTON Lawyers working to reunite migrant families separated by the Trump administration before and during its ""zero tolerance"" policy at the border now believe the number of separated children f… [+2312 chars]",2020-11-09T21:32:53Z
migrant,NBC News,Tyler Moran and Beatriz Lopez,How one of Trump's signature issues is backfiring with the voters he needs to win,https://www.nbcnews.com/think/opinion/trump-s-immigration-messaging-being-pushed-hard-swing-states-it-ncna1244063,"Immigration isnt dominating President Donald Trump's Twitter feed these days but make no mistake: The issue is still at the heart of his re-election strategy.
Just read the signs, or in this case, t… [+4736 chars]",2020-10-21T08:31:22Z
migrant,NBC News,Pete Williams,"Supreme Court to take up Trump border wall spending, asylum enforcement",https://www.nbcnews.com/politics/supreme-court/supreme-court-take-trump-border-wall-spending-asylum-enforcement-n1243870,The U.S. Supreme Court said Monday that it will hear a challenge to the Trump administration's use of Pentagon money to build the southern border wall and also its appeal of a ruling that blocked the… [+4551 chars],2020-10-19T14:40:11Z
migrant,NBC News,NBCNews.com,Lawyers can’t find parents of 545 migrant children separated by Trump administration,https://www.nbcnews.com/now/video/lawyers-can-t-find-parents-of-545-migrant-children-separated-by-trump-administration-94330437853,,2020-10-21T19:42:55Z
migrant,NBC News,NBCNews.com,From migrant children to coronavirus: Fact checking the final presidential debate,https://www.nbcnews.com/now/video/from-migrant-children-to-coronavirus-fact-checking-the-final-presidential-debate-94514245807,,2020-10-23T22:36:55Z
